1.00000000  0.00000000
0.98433121  0.00384736
0.96866506  0.00809706
0.95300542  0.01267319
0.93735615  0.01750588
0.92172112  0.02253104
0.90610419  0.02769029
0.89050921  0.03293074
0.87494004  0.03820472
0.85940053  0.04346957
0.84389451  0.04868745
0.82842584  0.05382504
0.81299833  0.05885325
0.79761578  0.06374705
0.78228202  0.06848512
0.76700084  0.07304960
0.75177602  0.07742586
0.73661133  0.08160217
0.72151052  0.08556949
0.70647735  0.08932118
0.69151553  0.09285282
0.67662876  0.09616185
0.66182075  0.09924746
0.64709517  0.10211029
0.63245565  0.10475227
0.61790584  0.10717642
0.60344935  0.10938662
0.58908976  0.11138751
0.57483064  0.11318428
0.56067552  0.11478257
0.54662793  0.11618832
0.53269136  0.11740765
0.51886926  0.11844678
0.50516506  0.11931195
0.49158217  0.12000931
0.47812400  0.12054490
0.46479385  0.12092457
0.45159504  0.12115395
0.43853088  0.12123846
0.42560461  0.12118322
0.41281944  0.12099312
0.40017854  0.12067275
0.38768509  0.12022648
0.37534217  0.11965837
0.36315287  0.11897230
0.35112022  0.11817193
0.33924721  0.11726071
0.32753682  0.11624198
0.31599194  0.11511893
0.30461548  0.11389466
0.29341025  0.11257221
0.28237904  0.11115460
0.27152462  0.10964486
0.26084970  0.10804602
0.25035692  0.10636120
0.24004891  0.10459356
0.22992825  0.10274641
0.21999745  0.10082314
0.21025901  0.09882729
0.20071533  0.09676252
0.19136883  0.09463266
0.18222180  0.09244168
0.17327657  0.09019367
0.16453534  0.08789290
0.15600031  0.08554372
0.14767362  0.08315061
0.13955732  0.08071813
0.13165347  0.07825096
0.12396403  0.07575376
0.11649093  0.07323125
0.10923603  0.07068813
0.10220114  0.06812906
0.09538804  0.06555863
0.08879840  0.06298134
0.08243390  0.06040153
0.07629613  0.05782340
0.07038660  0.05525092
0.06470681  0.05268785
0.05925817  0.05013769
0.05404205  0.04760363
0.04905975  0.04508859
0.04431254  0.04259512
0.03980156  0.04012542
0.03552798  0.03768133
0.03149286  0.03526432
0.02769720  0.03287543
0.02414195  0.03051535
0.02082802  0.02818436
0.01775622  0.02588231
0.01492732  0.02360873
0.01234204  0.02136273
0.01000101  0.01914306
0.00790484  0.01694816
0.00605404  0.01477613
0.00444908  0.01262479
0.00309035  0.01049169
0.00197819  0.00837414
0.00111290  0.00626929
0.00049467  0.00417410
0.00012368  0.00208541
0.00000000  0.00000000
0.00012368  -0.00100212
0.00049467  -0.00200299
0.00111290  -0.00300134
0.00197819  -0.00399592
0.00309035  -0.00498545
0.00444908  -0.00596866
0.00605404  -0.00694425
0.00790484  -0.00791094
0.01000101  -0.00886741
0.01234204  -0.00981236
0.01492732  -0.01074446
0.01775622  -0.01166241
0.02082802  -0.01256488
0.02414195  -0.01345057
0.02769720  -0.01431819
0.03149286  -0.01516649
0.03552798  -0.01599422
0.03980156  -0.01680022
0.04431254  -0.01758333
0.04905975  -0.01834248
0.05404205  -0.01907671
0.05925817  -0.01978510
0.06470681  -0.02046685
0.07038660  -0.02112127
0.07629613  -0.02174780
0.08243390  -0.02234600
0.08879840  -0.02291561
0.09538804  -0.02345647
0.10220114  -0.02396863
0.10923603  -0.02445229
0.11649093  -0.02490778
0.12396403  -0.02533568
0.13165347  -0.02573667
0.13955732  -0.02611164
0.14767362  -0.02646161
0.15600031  -0.02678779
0.16453534  -0.02709149
0.17327657  -0.02737416
0.18222180  -0.02763737
0.19136883  -0.02788274
0.20071533  -0.02811199
0.21025901  -0.02832685
0.21999745  -0.02852905
0.22992825  -0.02872029
0.24004891  -0.02890222
0.25035692  -0.02907639
0.26084970  -0.02924416
0.27152462  -0.02940677
0.28237904  -0.02956522
0.29341025  -0.02972023
0.30461548  -0.02987224
0.31599194  -0.03002135
0.32753682  -0.03016725
0.33924721  -0.03030927
0.35112022  -0.03044626
0.36315287  -0.03057662
0.37534217  -0.03069826
0.38768509  -0.03080854
0.40017854  -0.03090437
0.41281944  -0.03098207
0.42560461  -0.03103750
0.43853088  -0.03106599
0.45159504  -0.03106239
0.46479385  -0.03102110
0.47812400  -0.03093616
0.49158217  -0.03080124
0.50516506  -0.03060973
0.51886926  -0.03035484
0.53269136  -0.03002970
0.54662793  -0.02962746
0.56067552  -0.02914138
0.57483064  -0.02856503
0.58908976  -0.02789239
0.60344935  -0.02711805
0.61790584  -0.02623738
0.63245565  -0.02524672
0.64709517  -0.02414357
0.66182075  -0.02292686
0.67662876  -0.02159714
0.69151553  -0.02015681
0.70647735  -0.01861047
0.72151052  -0.01696504
0.73661133  -0.01523013
0.75177602  -0.01341831
0.76700084  -0.01154537
0.78228202  -0.00963058
0.79761578  -0.00769706
0.81299833  -0.00577199
0.82842584  -0.00388693
0.84389451  -0.00207809
0.85940053  -0.00038664
0.87494004  0.00114107
0.89050921  0.00245324
0.90610419  0.00349235
0.92172112  0.00419494
0.93735615  0.00449145
0.95300542  0.00430596
0.96866506  0.00355604
0.98433121  0.00215266
1.00000000  0.00000000
